tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	tex1[5]	tex1[6]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	snd3[3]	snd3[4]	rb_effect_on	rb_effect_1	rb_effect_fl_1	rb_effect_2	rb_effect_fl_2	rb_effect_3	rb_effect_fl_3	rb_effect_4	rb_effect_fl_4	rb_effect_5	rb_effect_fl_5	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	unk1_tab[5]	unk1_tab[6]	unk1_tab[7]	unk1_tab[8]	unk1_tab[9]	unk1_tab[10]	unk1_tab[11]	unk1_tab[12]	unk1_tab[13]	unk1_tab[14]	unk1_tab[15]	unk1_tab[16]	unk1_tab[17]	unk1_tab[18]	unk1_tab[19]	unk1_tab[20]	unk1_tab[21]	unk1_tab[22]	unk2_cnt	unk2_tab[0]	unk2_tab[1]	unk2_tab[2]	unk2_tab[3]	unk2_tab[4]	unk2_tab[5]	unk2_tab[6]	unk2_tab[7]	unk2_tab[8]	unk2_tab[9]	unk2_tab[10]	unk2_tab[11]	unk2_tab[12]	unk2_tab[13]	unk2_tab[14]	unk2_tab[15]	unk2_tab[16]	unk2_tab[17]	unk2_tab[18]	unk2_tab[19]	unk2_tab[20]	unk2_tab[21]	unk2_tab[22]	effect	UNK_3	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?	npcend_cnt	npcend[0]	npcend[1]	npcend[2]	npcend[3]	npcend[4]	npcend[5]	npcend[6]	npcend[7]	unk1[0]	unk1[1]	unk1[2]	unk1[3]	UnknownFloat	Unknown_item	icon	UNK2[0]	UNK2[1]	UNK2[2]	UNK2[3]	UNK2[4]	UNK2[5]	UNK2[6]	UNK2[7]	UNK2[8]	UNK2[9]	UNK2[10]	UNK2[11]	UNK2[12]	UNK3[0]	UNK3[1]	UNK3[2]	UNK3[3]	UNK3[4]	Unknown_int
20509	LineageMonster.walking_fungus	LineageMonsters.walking_fungus_m00	1	LineageMonstersTex.walking_fungus_t00							0			20	4416	5	4410	12	4411	12	4412	10	4413	10	4279	1	4277	5	46045	1	46046	1	50543	1					1.00000000	0		0				3	MonSound.Hit_Wet_2	MonSound.Hit_normal_12	MonSound.Hit_Wet_5			3	MonSound.walking_fungus_dmg_1	MonSound.walking_fungus_dmg_2	MonSound.walking_fungus_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	70.00000000	110.00000000	70.00000000	110.00000000	70.00000000	110.00000000	70.00000000	15.00000000	15.00000000	22.50000000	22.50000000	0	0	0	201	100	1000
20510	LineageMonster.onyx_beast	LineageMonsters.onyx_beast_m00	1	LineageMonstersTex.onyx_beast_ns_t00							0			16	4416	3	4410	12	4411	12	4412	10	4413	10	46047	1	46048	1	50469	1									1.00000000	0		0				4	MonSound.Hit_Soul_8	MonSound.Hit_Metal_17	MonSound.Hit_normal_9	MonSound.Hit_Stone_3		3	MonSound.onyx_beast_dmg_1	MonSound.onyx_beast_dmg_2	MonSound.onyx_beast_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	30.00000000	120.00000000	30.00000000	120.00000000	30.00000000	120.00000000	30.00000000	14.00000000	14.00000000	14.50000000	14.50000000	0	0	0	280	124	1000
20511	LineageMonster.stone_golem	LineageMonsters.stone_golem_m00	2	LineageMonstersTex.stone_golem_t00	LineageMonstersTex.stone_golem_t01						0			22	4416	2	4411	10	4412	12	4413	19	4444	2	4273	3	4274	1	4284	5	46049	1	46050	1	50478	1			1.00000000	0		0				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	20.00000000	25.00000000	31.00000000	37.50000000	0	0	0	452	183	1000
20512	LineageMonster.field_stalker	LineageMonsters.field_stalker_m00	2	LineageMonstersTex.field_stalker_t00	LineageMonstersTex.field_stalker_t01						0			10	4416	2	4410	12	4411	12	4412	10	4413	10															1.00000000	0		0				5	MonSound.Hit_Bone_6	MonSound.Hit_Wet_2	MonSound.Hit_normal_3	MonSound.Hit_Wet_4	MonSound.Hit_Wet_5	3	MonSound.field_stalker_dmg_1	MonSound.field_stalker_dmg_2	MonSound.field_stalker_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	70.00000000	110.00000000	70.00000000	110.00000000	70.00000000	110.00000000	70.00000000	15.00000000	15.00000000	30.00000000	30.00000000	0	0	0	1086	402	1000
20513	LineageMonster.skeleton_knight	LineageMonsters.skeleton_knight_m00	1	LineageMonstersTex.skeleton_knight_t00							0			14	4416	1	4410	10	4411	10	4412	12	4413	12	4275	2	4278	1											1.00000000	0		3	ItemSound.hammer_1	ItemSound.sword_big_2	ItemSound.sword_mid_9	4	ItemSound.shield_steel_2	ItemSound.shield_steel_1	ItemSound.shield_bone_1	ItemSound.shield_steel_8		3	MonSound.skeleton_k_dmg_1	MonSound.skeleton_k_dmg_2	MonSound.skeleton_k_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	160.00000000	40.00000000	160.00000000	40.00000000	160.00000000	40.00000000	160.00000000	40.00000000	10.00000000	10.00000000	25.00000000	25.00000000	0	0	0	940	358	1000
20514	LineageMonster.skeleton	LineageMonsters.skeleton_m00	2	LineageMonstersTex.skeleton_t00	LineageMonstersTex.skeleton_t01						0			22	4416	1	4410	12	4411	12	4412	10	4413	10	4275	2	4278	1	4274	1	46051	1	46052	1	50566	1			1.00000000	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	5	MonSound.Hit_bone_1	MonSound.Hit_Bone_4	MonSound.Hit_Bone_7	MonSound.Hit_Bone_8	ItemSound.Armor_bone_3	3	MonSound.skeleton_dmg_1	MonSound.skeleton_dmg_2	MonSound.skeleton_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	11.00000000	13.00000000	25.00000000	31.00000000	0	0	0	347	149	1000
20515	LineageMonster.skeleton	LineageMonsters.skeleton_m00	2	LineageMonstersTex.skeleton_t00	LineageMonstersTex.skeleton_t01						0			22	4416	1	4410	12	4411	12	4412	10	4413	10	4275	2	4278	1	4274	1	46053	1	46054	1	50570	1			1.00000000	0		3	ItemSound.sword_mid_9	ItemSound.sword_big_2	ItemSound.spear_4	5	MonSound.Hit_bone_1	MonSound.Hit_Bone_4	MonSound.Hit_Bone_7	MonSound.Hit_Bone_8	ItemSound.Armor_bone_3	3	MonSound.skeleton_dmg_1	MonSound.skeleton_dmg_2	MonSound.skeleton_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	11.00000000	13.00000000	25.00000000	31.00000000	0	0	0	371	157	1000
20516	LineageMonster.skeleton_bi	LineageMonsters.skeleton_m00	2	LineageMonstersTex.skeleton_t00	LineageMonstersTex.skeleton_t01						0			16	4416	1	4410	12	4411	12	4412	10	4413	10	4275	2	4278	1	4274	1									1.00000000	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	5	MonSound.Hit_bone_1	MonSound.Hit_Bone_4	MonSound.Hit_Bone_7	MonSound.Hit_Bone_8	ItemSound.Armor_bone_3	3	MonSound.skeleton_dmg_1	MonSound.skeleton_dmg_2	MonSound.skeleton_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	11.00000000	11.00000000	31.00000000	31.00000000	0	0	0	324	140	1000
20517	LineageMonster.skeleton	LineageMonsters.skeleton_m00	2	LineageMonstersTex.skeleton_t00	LineageMonstersTex.skeleton_t01						0			22	4416	1	4410	13	4411	12	4412	10	4413	10	4275	2	4278	1	4274	1	46055	1	46056	1	50530	1			1.00000000	0		3	ItemSound.hammer_1	ItemSound.spear_4	ItemSound.sword_big_5	5	MonSound.Hit_bone_1	MonSound.Hit_Bone_4	MonSound.Hit_Bone_7	MonSound.Hit_Bone_8	ItemSound.Armor_bone_3	3	MonSound.skeleton_dmg_1	MonSound.skeleton_dmg_2	MonSound.skeleton_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	140.00000000	60.00000000	11.00000000	13.00000000	25.00000000	31.00000000	0	0	0	280	124	1000
20518	LineageMonster.skeleton_archer	LineageMonsters.skeleton_archer_m00	3	LineageMonstersTex.skeleton_archer_t00	LineageMonstersTex.skeleton_archer_t01	LineageMonstersTex.skeleton_archer_t02					0			20	4416	1	4411	10	4412	12	4413	12	4275	2	4278	1	4274	1	46057	1	46058	1	50588	1					1.00000000	0		3	ItemSound.hammer_1	ItemSound.sword_great_2	ItemSound.hammer_3	3	MonSound.Hit_Bone_2	ItemSound.armor_leather_2	ItemSound.shield_bone_3			3	MonSound.skeleton_arc_dmg_1	MonSound.skeleton_arc_dmg_2	MonSound.skeleton_arc_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	140.00000000	40.00000000	140.00000000	40.00000000	140.00000000	40.00000000	140.00000000	40.00000000	11.00000000	11.00000000	27.00000000	27.00000000	0	0	0	301	132	1000
20519	LineageMonster.skeleton_pikeman	LineageMonsters.skeleton_pikeman_m00	2	LineageMonstersTex.skeleton_pikeman_t00	LineageMonstersTex.skeleton_pikeman_t01						0			14	4416	1	4410	12	4411	12	4412	10	4413	10	4275	2	4278	1											1.20000005	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	5	ItemSound.shield_steel_1	ItemSound.armor_bone_2	ItemSound.shield_bone_4	ItemSound.Shield_Steel_7	ItemSound.shield_steel_1	3	MonSound.skeleton_p_dmg_1	MonSound.skeleton_p_dmg_2	MonSound.skeleton_p_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	155.00000000	50.00000000	155.00000000	50.00000000	155.00000000	50.00000000	155.00000000	50.00000000	10.00000000	12.00000000	28.00000000	33.00000000	0	0	0	724	286	1000
20520	LineageMonster.orc_fighter_bi	LineageMonsters.orc_fighter_m00	2	LineageMonstersTex.orc_fighter_t00	LineageMonstersTex.orc_fighter_t01						0			12	4416	6	4408	10	4410	10	4411	10	4412	12	4413	12													1.00000000	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	4	MonSound.Hit_Wet_4	MonSound.Hit_Shell_1	MonSound.Hit_Normal_10	MonSound.Hit_Metal_clang_10		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	45.00000000	110.00000000	45.00000000	110.00000000	45.00000000	110.00000000	45.00000000	12.00000000	12.00000000	26.39999962	26.39999962	0	0	0	229	108	1000
20521	LineageMonster.stone_golem	LineageMonsters.stone_golem_m00	2	LineageMonstersTex.stone_golem_t00	LineageMonstersTex.stone_golem_t01						0			24	4416	2	4410	10	4411	10	4412	12	4413	19	4444	2	4273	3	4274	1	4284	5	46059	1	46060	1	50632	1	1.00000000	0		0				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	20.00000000	25.00000000	31.00000000	37.50000000	0	0	0	324	140	1000
20522	LineageMonster.wolf_bi	LineageMonsters.wolf_m00	1	LineageMonstersTex.wolf_t00							0			4	4416	4	4408	10																					1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.wolf_dmg_1	MonSound.wolf_dmg_2	MonSound.wolf_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	13.00000000	13.00000000	10.80000019	10.80000019	0	0	0	229	108	1000
20524	LineageMonster.wolf	LineageMonsters.wolf_m00	1	LineageMonstersTex.wolf_t00							0			12	4416	4	4408	9	4410	13	4411	13	4412	9	4413	9													1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.wolf_dmg_1	MonSound.wolf_dmg_2	MonSound.wolf_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	13.00000000	13.00000000	9.00000000	9.00000000	0	0	0	152	84	1000
20525	LineageMonster.wolf	LineageMonsters.wolf_m00	1	LineageMonstersTex.wolf_t00							0			8	4416	4	46061	1	46062	1	50646	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.wolf_dmg_1	MonSound.wolf_dmg_2	MonSound.wolf_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	13.00000000	13.00000000	9.00000000	9.00000000	0	0	0	95	62	1000
20526	LineageMonster.stone_golem	LineageMonsters.stone_golem_m00	2	LineageMonstersTex.stone_golem_t00	LineageMonstersTex.stone_golem_t01						0			24	4416	2	4410	10	4411	10	4412	12	4413	19	4444	2	4273	3	4274	1	4284	5	46063	1	46064	1	50591	1	1.00000000	0		0				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	23.00000000	20.00000000	25.00000000	31.00000000	37.50000000	0	0	0	347	149	1000
20527	LineageMonster.dire_wolf	LineageMonsters.dire_wolf_m00	1	LineageMonstersTex.dire_wolf_t00							0			10	4416	4	4410	12	4411	12	4412	10	4413	10															1.00000000	0		0				5	MonSound.Hit_Bone_5	MonSound.Hit_normal_3	MonSound.Hit_Wet_4	MonSound.Hit_normal_12	MonSound.Hit_Normal_10	3	MonSound.wolf_dmg_1	MonSound.wolf_dmg_2	MonSound.wolf_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	110.00000000	24.00000000	13.00000000	13.00000000	11.00000000	11.00000000	0	0	0	95	62	1000
20528	LineageMonster.goblin	LineageMonsters.goblin_m00	2	LineageMonstersTex.goblin_t00	LineageMonstersTex.goblin_t01						0			16	4416	6	4410	12	4411	12	4412	10	4413	10	46065	1	46066	1	50610	1									1.00000000	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_Wet_4	ItemSound.armor_leather_7	MonSound.Hit_Wet_3	MonSound.Hit_Bone_6		3	MonSound.goblin_dmg_1	MonSound.goblin_dmg_2	MonSound.goblin_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	40.00000000	110.00000000	40.00000000	110.00000000	40.00000000	110.00000000	40.00000000	10.00000000	10.00000000	16.50000000	16.50000000	0	0	0	301	132	1000
20529	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46067	1	46068	1	50686	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	55	40	1000
20530	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46069	1	46070	1	50680	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	55	40	1000
20531	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46071	1	46072	1	50753	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	55	40	1000
20532	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46073	1	46074	1	50652	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	67	47	1000
20533	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46075	1	46076	1	50657	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	67	47	1000
20534	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46077	1	46078	1	50669	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	67	47	1000
20535	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46079	1	46080	1	50724	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	67	47	1000
20536	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46081	1	46082	1	50740	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	80	54	1000
20537	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46083	1	46084	1	50746	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	80	54	1000
20538	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46085	1	46086	1	50854	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	80	54	1000
20539	LineageMonster.keltir	LineageMonsters.fox_m00	1	LineageMonstersTex.keltir_t00							0			8	4416	4	46087	1	46088	1	50768	1																	1.00000000	0		0				4	MonSound.Hit_normal_3	MonSound.Hit_Wet_1	MonSound.Hit_Bone_2	MonSound.Hit_normal_12		3	MonSound.fox_dmg_1	MonSound.fox_dmg_2	MonSound.fox_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	110.00000000	23.00000000	9.50000000	9.50000000	10.00000000	10.00000000	0	0	0	80	54	1000
20540	LineageMonster.onyx_beast	LineageMonsters.onyx_beast_m00	1	LineageMonstersTex.onyx_beast_t00							0			14	4416	3	4411	10	4412	12	4413	12	46089	1	46090	1	50705	1											1.00000000	0		0				4	MonSound.Hit_Soul_8	MonSound.Hit_Metal_17	MonSound.Hit_normal_9	MonSound.Hit_Stone_3		3	MonSound.onyx_beast_dmg_1	MonSound.onyx_beast_dmg_2	MonSound.onyx_beast_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	120.00000000	30.00000000	120.00000000	30.00000000	120.00000000	30.00000000	120.00000000	30.00000000	14.00000000	17.00000000	14.50000000	18.00000000	0	0	0	280	124	1000
20541	LineageMonster.vampire_bat	LineageMonsters.vampire_bat_m00	2	LineageMonstersTex.vampire_bat_t00	LineageMonstersTex.vampire_bat_t01						0			20	4416	4	4410	13	4411	12	4412	10	4413	10	4281	1	4276	1	46091	1	46092	1	50714	1					1.00000000	0		0				4	MonSound.Hit_Bone_7	MonSound.Hit_Wet_4	MonSound.Hit_Bone_5	MonSound.Hit_Wet_5		3	MonSound.vamp_bat_dmg_1	MonSound.vamp_bat_dmg_2	MonSound.vamp_bat_dmg_3			0											0																								0																								LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1	0									0	0	0	0	-1.00000000	0	a,	0.00000000	80.00000000	60.00000000	80.00000000	60.00000000	80.00000000	60.00000000	80.00000000	60.00000000	10.00000000	10.00000000	33.50000000	33.50000000	0	0	0	397	166	1000
