id1	id2	level1	level2	id3	id4	level3	level4	name	description	desc_val	desc_add1	desc_val1	desc_add2	desc_val2
507	0	12	0	507	0	11	0	a,Twin Shot\0	a,	a,2;1828;5\0	a,none\0	a,	a,none\0	a,
507	0	13	0	507	0	12	0	a,Twin Shot\0	a,	a,2;1923;5\0	a,none\0	a,	a,none\0	a,
507	0	14	0	507	0	13	0	a,Twin Shot\0	a,	a,2;2021;5\0	a,none\0	a,	a,none\0	a,
507	0	15	0	507	0	14	0	a,Twin Shot\0	a,	a,2;2123;5\0	a,none\0	a,	a,none\0	a,
507	0	16	0	507	0	15	0	a,Twin Shot\0	a,	a,2;2227;5\0	a,none\0	a,	a,none\0	a,
507	0	17	0	507	0	16	0	a,Twin Shot\0	a,	a,2;2333;5\0	a,none\0	a,	a,none\0	a,
507	0	18	0	507	0	17	0	a,Twin Shot\0	a,	a,2;2443;5\0	a,none\0	a,	a,none\0	a,
507	0	19	0	507	0	18	0	a,Twin Shot\0	a,	a,2;2555;5\0	a,none\0	a,	a,none\0	a,
507	0	20	0	507	0	19	0	a,Twin Shot\0	a,	a,2;2670;5\0	a,none\0	a,	a,none\0	a,
507	0	21	0	507	0	20	0	a,Twin Shot\0	a,	a,2;2788;5\0	a,none\0	a,	a,none\0	a,
507	0	22	0	507	0	21	0	a,Twin Shot\0	a,	a,2;2908;5\0	a,none\0	a,	a,none\0	a,
507	0	23	0	507	0	22	0	a,Twin Shot\0	a,	a,2;3030;5\0	a,none\0	a,	a,none\0	a,
507	0	24	0	507	0	23	0	a,Twin Shot\0	a,	a,2;3154;5\0	a,none\0	a,	a,none\0	a,
507	0	25	0	507	0	24	0	a,Twin Shot\0	a,	a,2;3280;5\0	a,none\0	a,	a,none\0	a,
507	0	26	0	507	0	25	0	a,Twin Shot\0	a,	a,2;3408;5\0	a,none\0	a,	a,none\0	a,
507	0	27	0	507	0	26	0	a,Twin Shot\0	a,	a,2;3537;5\0	a,none\0	a,	a,none\0	a,
507	0	28	0	507	0	27	0	a,Twin Shot\0	a,	a,2;3668;5\0	a,none\0	a,	a,none\0	a,
507	0	29	0	507	0	28	0	a,Twin Shot\0	a,	a,2;3800;5\0	a,none\0	a,	a,none\0	a,
507	0	30	0	507	0	29	0	a,Twin Shot\0	a,	a,2;3933;5\0	a,none\0	a,	a,none\0	a,
507	0	31	0	507	0	30	0	a,Twin Shot\0	a,	a,2;4067;5\0	a,none\0	a,	a,none\0	a,
507	0	32	0	507	0	31	0	a,Twin Shot\0	a,	a,2;4201;5\0	a,none\0	a,	a,none\0	a,
507	0	33	0	507	0	32	0	a,Twin Shot\0	a,	a,2;4336;5\0	a,none\0	a,	a,none\0	a,
507	0	34	0	507	0	33	0	a,Twin Shot\0	a,	a,2;4470;5\0	a,none\0	a,	a,none\0	a,
507	0	35	0	507	0	34	0	a,Twin Shot\0	a,	a,2;4604;5\0	a,none\0	a,	a,none\0	a,
507	0	36	0	507	0	35	0	a,Twin Shot\0	a,	a,2;4738;5\0	a,none\0	a,	a,none\0	a,
507	0	37	0	507	0	36	0	a,Twin Shot\0	a,	a,2;4870;5\0	a,none\0	a,	a,none\0	a,
508	0	1	0	0	0	-1	-1	a,Rising Shot\0	a,Fires a soaring bolt at the enemy's position with $s1 Power added to P. Atk. Increases Power upon the consumption of up to $s2 souls. Requires a crossbow. Over-hit is possible.\0	a,350;5\0	a,none\0	a,	a,none\0	a,
508	0	2	0	508	0	1	0	a,Rising Shot\0	a,	a,370;5\0	a,none\0	a,	a,none\0	a,
508	0	3	0	508	0	2	0	a,Rising Shot\0	a,	a,391;5\0	a,none\0	a,	a,none\0	a,
508	0	4	0	508	0	3	0	a,Rising Shot\0	a,	a,412;5\0	a,none\0	a,	a,none\0	a,
508	0	5	0	508	0	4	0	a,Rising Shot\0	a,	a,434;5\0	a,none\0	a,	a,none\0	a,
508	0	6	0	508	0	5	0	a,Rising Shot\0	a,	a,457;5\0	a,none\0	a,	a,none\0	a,
508	0	7	0	508	0	6	0	a,Rising Shot\0	a,	a,481;5\0	a,none\0	a,	a,none\0	a,
508	0	8	0	508	0	7	0	a,Rising Shot\0	a,	a,506;5\0	a,none\0	a,	a,none\0	a,
508	0	9	0	508	0	8	0	a,Rising Shot\0	a,	a,531;5\0	a,none\0	a,	a,none\0	a,
508	0	10	0	508	0	9	0	a,Rising Shot\0	a,	a,557;5\0	a,none\0	a,	a,none\0	a,
508	0	11	0	508	0	10	0	a,Rising Shot\0	a,	a,584;5\0	a,none\0	a,	a,none\0	a,
508	0	12	0	508	0	11	0	a,Rising Shot\0	a,	a,611;5\0	a,none\0	a,	a,none\0	a,
508	0	13	0	508	0	12	0	a,Rising Shot\0	a,	a,639;5\0	a,none\0	a,	a,none\0	a,
508	0	14	0	508	0	13	0	a,Rising Shot\0	a,	a,668;5\0	a,none\0	a,	a,none\0	a,
508	0	15	0	508	0	14	0	a,Rising Shot\0	a,	a,697;5\0	a,none\0	a,	a,none\0	a,
508	0	16	0	508	0	15	0	a,Rising Shot\0	a,	a,727;5\0	a,none\0	a,	a,none\0	a,
508	0	17	0	508	0	16	0	a,Rising Shot\0	a,	a,758;5\0	a,none\0	a,	a,none\0	a,
508	0	18	0	508	0	17	0	a,Rising Shot\0	a,	a,789;5\0	a,none\0	a,	a,none\0	a,
508	0	19	0	508	0	18	0	a,Rising Shot\0	a,	a,820;5\0	a,none\0	a,	a,none\0	a,
508	0	20	0	508	0	19	0	a,Rising Shot\0	a,	a,852;5\0	a,none\0	a,	a,none\0	a,
508	0	21	0	508	0	20	0	a,Rising Shot\0	a,	a,885;5\0	a,none\0	a,	a,none\0	a,
508	0	22	0	508	0	21	0	a,Rising Shot\0	a,	a,917;5\0	a,none\0	a,	a,none\0	a,
508	0	23	0	508	0	22	0	a,Rising Shot\0	a,	a,950;5\0	a,none\0	a,	a,none\0	a,
508	0	24	0	508	0	23	0	a,Rising Shot\0	a,	a,984;5\0	a,none\0	a,	a,none\0	a,
508	0	25	0	508	0	24	0	a,Rising Shot\0	a,	a,1017;5\0	a,none\0	a,	a,none\0	a,
508	0	26	0	508	0	25	0	a,Rising Shot\0	a,	a,1051;5\0	a,none\0	a,	a,none\0	a,
508	0	27	0	508	0	26	0	a,Rising Shot\0	a,	a,1084;5\0	a,none\0	a,	a,none\0	a,
508	0	28	0	508	0	27	0	a,Rising Shot\0	a,	a,1118;5\0	a,none\0	a,	a,none\0	a,
508	0	29	0	508	0	28	0	a,Rising Shot\0	a,	a,1151;5\0	a,none\0	a,	a,none\0	a,
508	0	30	0	508	0	29	0	a,Rising Shot\0	a,	a,1185;5\0	a,none\0	a,	a,none\0	a,
508	0	31	0	508	0	30	0	a,Rising Shot\0	a,	a,1218;5\0	a,none\0	a,	a,none\0	a,
509	0	1	0	0	0	-1	-1	a,Bleeding Shot\0	a,Fires a specially crafted bolt at the enemy with $s1 Power added to P. Atk., causing $s3 HP of bleeding damage per second for up to $s2. Increases Power upon the consumption of up to $s4 souls. Requires a crossbow. Consumes $s5 Special Bolt. Over-hit is possible.\0	a,530;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	2	0	509	0	1	0	a,Bleeding Shot\0	a,	a,562;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	3	0	509	0	2	0	a,Bleeding Shot\0	a,	a,595;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	4	0	509	0	3	0	a,Bleeding Shot\0	a,	a,630;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	5	0	509	0	4	0	a,Bleeding Shot\0	a,	a,666;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	6	0	509	0	5	0	a,Bleeding Shot\0	a,	a,703;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	7	0	509	0	6	0	a,Bleeding Shot\0	a,	a,742;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	8	0	509	0	7	0	a,Bleeding Shot\0	a,	a,782;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	9	0	509	0	8	0	a,Bleeding Shot\0	a,	a,823;20 seconds;44;5;1\0	a,none\0	a,	a,none\0	a,
509	0	10	0	509	0	9	0	a,Bleeding Shot\0	a,	a,866;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	11	0	509	0	10	0	a,Bleeding Shot\0	a,	a,910;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	12	0	509	0	11	0	a,Bleeding Shot\0	a,	a,955;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	13	0	509	0	12	0	a,Bleeding Shot\0	a,	a,1002;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	14	0	509	0	13	0	a,Bleeding Shot\0	a,	a,1050;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	15	0	509	0	14	0	a,Bleeding Shot\0	a,	a,1100;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	16	0	509	0	15	0	a,Bleeding Shot\0	a,	a,1150;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	17	0	509	0	16	0	a,Bleeding Shot\0	a,	a,1202;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	18	0	509	0	17	0	a,Bleeding Shot\0	a,	a,1255;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	19	0	509	0	18	0	a,Bleeding Shot\0	a,	a,1309;20 seconds;54;5;1\0	a,none\0	a,	a,none\0	a,
509	0	20	0	509	0	19	0	a,Bleeding Shot\0	a,	a,1364;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	21	0	509	0	20	0	a,Bleeding Shot\0	a,	a,1420;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	22	0	509	0	21	0	a,Bleeding Shot\0	a,	a,1476;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	23	0	509	0	22	0	a,Bleeding Shot\0	a,	a,1534;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	24	0	509	0	23	0	a,Bleeding Shot\0	a,	a,1592;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	25	0	509	0	24	0	a,Bleeding Shot\0	a,	a,1651;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	26	0	509	0	25	0	a,Bleeding Shot\0	a,	a,1710;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	27	0	509	0	26	0	a,Bleeding Shot\0	a,	a,1770;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	28	0	509	0	27	0	a,Bleeding Shot\0	a,	a,1830;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	29	0	509	0	28	0	a,Bleeding Shot\0	a,	a,1891;20 seconds;62;5;1\0	a,none\0	a,	a,none\0	a,
509	0	30	0	509	0	29	0	a,Bleeding Shot\0	a,	a,1951;20 seconds;67;5;1\0	a,none\0	a,	a,none\0	a,
509	0	31	0	509	0	30	0	a,Bleeding Shot\0	a,	a,2012;20 seconds;67;5;1\0	a,none\0	a,	a,none\0	a,
509	0	32	0	509	0	31	0	a,Bleeding Shot\0	a,	a,2072;20 seconds;67;5;1\0	a,none\0	a,	a,none\0	a,
509	0	33	0	509	0	32	0	a,Bleeding Shot\0	a,	a,2132;20 seconds;67;5;1\0	a,none\0	a,	a,none\0	a,
509	0	34	0	509	0	33	0	a,Bleeding Shot\0	a,	a,2192;20 seconds;67;5;1\0	a,none\0	a,	a,none\0	a,
510	0	1	0	0	0	-1	-1	a,Deadly Roulette\0	a,Initiates a deadly game of chance. Requires a crossbow. Consumes $s1 Special Bolt. Can be used when HP is under $s2. Lethal Strike is possible.\0	a,1;10%\0	a,none\0	a,	a,none\0	a,
510	0	2	0	510	0	1	0	a,Deadly Roulette\0	a,	a,1;10%\0	a,none\0	a,	a,none\0	a,
510	0	3	0	510	0	2	0	a,Deadly Roulette\0	a,	a,1;10%\0	a,none\0	a,	a,none\0	a,
510	0	4	0	510	0	3	0	a,Deadly Roulette\0	a,	a,1;10%\0	a,none\0	a,	a,none\0	a,
510	0	5	0	510	0	4	0	a,Deadly Roulette\0	a,	a,1;10%\0	a,none\0	a,	a,none\0	a,
511	0	1	0	0	0	-1	-1	a,Temptation\0	a,Quietly lures the enemy.\0	a,	a,none\0	a,	a,none\0	a,
512	0	1	0	0	0	-1	-1	a,Create Bio Potion\0	a,Create a potion that instantly replenishes $s1 of health when used. Consumes $s2 Soul.\0	a,5%;1\0	a,none\0	a,	a,none\0	a,
512	0	2	0	512	0	1	0	a,Create Bio Potion\0	a,	a,6%;1\0	a,none\0	a,	a,none\0	a,
512	0	3	0	512	0	2	0	a,Create Bio Potion\0	a,	a,7%;1\0	a,none\0	a,	a,none\0	a,
512	0	4	0	512	0	3	0	a,Create Bio Potion\0	a,	a,8%;1\0	a,none\0	a,	a,none\0	a,
512	0	5	0	512	0	4	0	a,Create Bio Potion\0	a,	a,9%;1\0	a,none\0	a,	a,none\0	a,
512	0	6	0	512	0	5	0	a,Create Bio Potion\0	a,	a,10%;1\0	a,none\0	a,	a,none\0	a,
512	0	7	0	512	0	6	0	a,Create Bio Potion\0	a,	a,11%;1\0	a,none\0	a,	a,none\0	a,
512	0	8	0	512	0	7	0	a,Create Bio Potion\0	a,	a,12%;1\0	a,none\0	a,	a,none\0	a,
512	0	9	0	512	0	8	0	a,Create Bio Potion\0	a,	a,13%;1\0	a,none\0	a,	a,none\0	a,
512	0	10	0	512	0	9	0	a,Create Bio Potion\0	a,	a,15%;1\0	a,none\0	a,	a,none\0	a,
521	0	1	0	0	0	-1	-1	a,Sharpshooting\0	a,For $s1, when using a crossbow, P. Atk. + $s2, Critical Rate + $s3, Accuracy + $s4, and Range + $s5. User cannot move while skill is in effect. Requires a crossbow.\0	a,2 minutes;124;20%;3;50\0	a,none\0	a,	a,none\0	a,
521	0	2	0	521	0	1	0	a,Sharpshooting\0	a,	a,2 minutes;134;20%;3;50\0	a,none\0	a,	a,none\0	a,
521	0	3	0	521	0	2	0	a,Sharpshooting\0	a,	a,2 minutes;145;20%;4;100\0	a,none\0	a,	a,none\0	a,
521	0	4	0	521	0	3	0	a,Sharpshooting\0	a,	a,2 minutes;155;20%;4;100\0	a,none\0	a,	a,none\0	a,
521	0	5	0	521	0	4	0	a,Sharpshooting\0	a,	a,2 minutes;166;20%;5;150\0	a,none\0	a,	a,none\0	a,
521	0	6	0	521	0	5	0	a,Sharpshooting\0	a,	a,2 minutes;177;20%;5;150\0	a,none\0	a,	a,none\0	a,
521	0	7	0	521	0	6	0	a,Sharpshooting\0	a,	a,2 minutes;188;20%;6;200\0	a,none\0	a,	a,none\0	a,
521	0	8	0	521	0	7	0	a,Sharpshooting\0	a,	a,2 minutes;199;20%;6;200\0	a,none\0	a,	a,none\0	a,
522	0	1	0	0	0	-1	-1	a,Real Target\0	a,Decreases Bow Resistance by $s2 and Crossbow Resistance by $s3 for $s1.\0	a,30 seconds;12%;16%\0	a,none\0	a,	a,none\0	a,
522	0	2	0	522	0	1	0	a,Real Target\0	a,	a,30 seconds;16%;24%\0	a,none\0	a,	a,none\0	a,
522	0	3	0	522	0	2	0	a,Real Target\0	a,	a,30 seconds;20%;32%\0	a,none\0	a,	a,none\0	a,
522	0	4	0	522	0	3	0	a,Real Target\0	a,	a,30 seconds;24%;40%\0	a,none\0	a,	a,none\0	a,
523	0	1	0	0	0	-1	-1	a,Imbue Dark Seed\0	a,Plants a Seed of Darkness in the enemy's body. For $s1, $s2 HP is consumed per second. Once fully grown, the seed paralyzes the host body.\0	a,20 seconds;76\0	a,none\0	a,	a,none\0	a,
523	0	2	0	523	0	1	0	a,Imbue Dark Seed\0	a,	a,20 seconds;76\0	a,none\0	a,	a,none\0	a,
523	0	3	0	523	0	2	0	a,Imbue Dark Seed\0	a,	a,20 seconds;76\0	a,none\0	a,	a,none\0	a,
523	0	4	0	523	0	3	0	a,Imbue Dark Seed\0	a,	a,20 seconds;76\0	a,none\0	a,	a,none\0	a,
523	0	5	0	523	0	4	0	a,Imbue Dark Seed\0	a,	a,20 seconds;83\0	a,none\0	a,	a,none\0	a,
523	0	6	0	523	0	5	0	a,Imbue Dark Seed\0	a,	a,20 seconds;83\0	a,none\0	a,	a,none\0	a,
523	0	7	0	523	0	6	0	a,Imbue Dark Seed\0	a,	a,20 seconds;83\0	a,none\0	a,	a,none\0	a,
524	0	1	0	0	0	-1	-1	a,Cure Dark Seed\0	a,Eliminates the affliction caused by a dark seed.\0	a,	a,none\0	a,	a,none\0	a,
525	0	1	0	0	0	-1	-1	a,Decoy\0	a,Summon a mirror image to take the damage. No effect if used in the Dimensional Space.\0	a,	a,none\0	a,	a,none\0	a,
525	0	2	0	525	0	1	0	a,Decoy\0	a,	a,	a,none\0	a,	a,none\0	a,
525	0	3	0	525	0	2	0	a,Decoy\0	a,	a,	a,none\0	a,	a,none\0	a,
525	0	4	0	525	0	3	0	a,Decoy\0	a,	a,	a,none\0	a,	a,none\0	a,
525	0	5	0	525	0	4	0	a,Decoy\0	a,	a,	a,none\0	a,	a,none\0	a,
525	0	6	0	525	0	5	0	a,Decoy\0	a,	a,	a,none\0	a,	a,none\0	a,
526	0	1	0	0	0	-1	-1	a,Enuma Elish\0	a,Attacks enemies in front using the Sword of Creation that divides heaven and Earth with 6060 Power added to P. Atk. Increases Power upon the consumption of up to 5 souls. Over-hit is possible.\0	a,	a,none\0	a,	a,none\0	a,
527	0	1	0	0	0	-1	-1	a,Iron Shield\0	a,Increases Shield Defense with a certain chance when attacked.\0	a,	a,none\0	a,	a,none\0	a,
528	0	1	0	0	0	-1	-1	a,Shield of Faith\0	a,For 15 seconds, increases party members' P. Def. by 3600 and M. Def. by 2700, and absorbs 90%% of any damage received by a party member.\0	a,	a,none\0	a,	a,none\0	a,
529	0	1	0	0	0	-1	-1	a,Elemental Song\0	a,Increases all party members' elemental resistance by 30 for 2 minutes. MP Consumption is additionally increased if the skill is used while song/dance effect is in place.\0	a,	a,none\0	a,	a,none\0	a,
530	0	1	0	0	0	-1	-1	a,Dance of Alignment\0	a,Increases all party members' Holy/Dark Attack Resistance by 30 for 2 minutes. Additionally increases MP Consumption when dancing while song/dance is in effect. Requires a dualsword.\0	a,	a,none\0	a,	a,none\0	a,
531	0	1	0	0	0	-1	-1	a,Critical Wound\0	a,Increases Critical Damage by +30%%. Requires a dagger.\0	a,	a,none\0	a,	a,none\0	a,
532	0	1	0	0	0	-1	-1	a,Counter Chance\0	a,When attacked, Casting Spd. - 15%% and MP Consumption - 5%% for 1 minute.\0	a,	a,none\0	a,	a,none\0	a,
533	0	1	0	0	0	-1	-1	a,Counter Rapid Shot\0	u,When attacked, character’s bow Atk. Spd.+ 15%% for 1 minute.\0	a,	a,none\0	a,	a,none\0	a,
534	0	1	0	0	0	-1	-1	a,Counter Dash\0	a,When attacked, party members' Speed + 40 for 1 minute.\0	a,	a,none\0	a,	a,none\0	a,
535	0	1	0	0	0	-1	-1	a,Counter Mind\0	a,When attacked, recovers MP at a certain rate.\0	a,	a,none\0	a,	a,none\0	a,
536	0	1	0	0	0	-1	-1	a,Over the Body\0	a,Expends spirit points so that for 60 seconds, Increases Max HP by 35%%, HP Recovery Bonus by 15%%, P. Atk. by 25%%, P. Def. by 30%%, Atk. Spd. 10%%, and Speed by 10%%. Can be used when CP is more than 80%%.\0	a,	a,none\0	a,	a,none\0	a,
537	0	1	0	0	0	-1	-1	a,Spoil Bomb\0	a,Puts nearby enemies into a spoil state, exploding and inflicting damage after a set time.\0	a,	a,none\0	a,	a,none\0	a,
539	0	1	0	0	0	-1	-1	a,Nail Attack\0	a,A demonic clawed combo attack. Power $s1.\0	a,2583.\0	a,none\0	a,	a,none\0	a,
539	0	2	0	539	0	1	0	a,Nail Attack\0	a,	a,8772.\0	a,none\0	a,	a,none\0	a,
540	0	1	0	0	0	-1	-1	a,Wing Assault\0	a,Charges with outspread wings. Strikes around the attacking target. Power $s1.\0	a,2067.\0	a,none\0	a,	a,none\0	a,
540	0	2	0	540	0	1	0	a,Wing Assault\0	a,	a,2112.\0	a,none\0	a,	a,none\0	a,
559	0	1	0	0	0	-1	-1	a,Spear\0	a,A strong polearm thrust that has a chance of causing the enemy to bleed. Over-hit is possible. Power $s1. Effect $s2.\0	a,900.;6.\0	a,none\0	a,	a,none\0	a,
559	0	2	0	559	0	1	0	a,Spear\0	a,	a,1013.;6.\0	a,none\0	a,	a,none\0	a,
559	0	3	0	559	0	2	0	a,Spear\0	a,	a,1129.;7.\0	a,none\0	a,	a,none\0	a,
559	0	4	0	559	0	3	0	a,Spear\0	a,	a,1248.;7.\0	a,none\0	a,	a,none\0	a,
560	0	1	0	0	0	-1	-1	a,Double Slash\0	a,A powerful frontal attack that involves swinging a polearm to assault enemies. Over-hit is possible. Power $s1.\0	a,1250.\0	a,none\0	a,	a,none\0	a,
560	0	2	0	560	0	1	0	a,Double Slash\0	a,	a,1406.\0	a,none\0	a,	a,none\0	a,
560	0	3	0	560	0	2	0	a,Double Slash\0	a,	a,1568.\0	a,none\0	a,	a,none\0	a,
560	0	4	0	560	0	3	0	a,Double Slash\0	a,	a,1733.\0	a,none\0	a,	a,none\0	a,
561	0	1	0	0	0	-1	-1	a,Angel's Blessing\0	a,A divine blessing that increases P. Atk. of all party members.\0	a,	a,none\0	a,	a,none\0	a,
561	0	2	0	561	0	1	0	a,Angel's Blessing\0	a,	a,	a,none\0	a,	a,none\0	a,
561	0	3	0	561	0	2	0	a,Angel's Blessing\0	a,	a,	a,none\0	a,	a,none\0	a,
561	0	4	0	561	0	3	0	a,Angel's Blessing\0	a,	a,	a,none\0	a,	a,none\0	a,
562	0	1	0	0	0	-1	-1	a,Wind of Angel\0	a,A divine Wind that increases Evasion of all party members.\0	a,	a,none\0	a,	a,none\0	a,
562	0	2	0	562	0	1	0	a,Wind of Angel\0	a,	a,	a,none\0	a,	a,none\0	a,
562	0	3	0	562	0	2	0	a,Wind of Angel\0	a,	a,	a,none\0	a,	a,none\0	a,
562	0	4	0	562	0	3	0	a,Wind of Angel\0	a,	a,	a,none\0	a,	a,none\0	a,
563	0	1	0	0	0	-1	-1	a,Horn of Doom\0	a,Uses a horn to charge the enemy with a powerful ram attack. Over-hit is possible. Power $s1.\0	a,1250.\0	a,none\0	a,	a,none\0	a,
563	0	2	0	563	0	1	0	a,Horn of Doom\0	a,	a,1406.\0	a,none\0	a,	a,none\0	a,
563	0	3	0	563	0	2	0	a,Horn of Doom\0	a,	a,1568.\0	a,none\0	a,	a,none\0	a,
563	0	4	0	563	0	3	0	a,Horn of Doom\0	a,	a,1733.\0	a,none\0	a,	a,none\0	a,
564	0	1	0	0	0	-1	-1	a,Gravity Control\0	a,Uses the horn to decrease speed and Atk. Spd. of nearby enemies.\0	a,	a,none\0	a,	a,none\0	a,
564	0	2	0	564	0	1	0	a,Gravity Control\0	a,	a,	a,none\0	a,	a,none\0	a,
564	0	3	0	564	0	2	0	a,Gravity Control\0	a,	a,	a,none\0	a,	a,none\0	a,
564	0	4	0	564	0	3	0	a,Gravity Control\0	a,	a,	a,none\0	a,	a,none\0	a,
565	0	1	0	0	0	-1	-1	a,Horn Assault\0	a,Releases the energy of a horn to attack a distant enemy. Over-hit is possible. Power $s1.\0	a,938.\0	a,none\0	a,	a,none\0	a,
565	0	2	0	565	0	1	0	a,Horn Assault\0	a,	a,1055.\0	a,none\0	a,	a,none\0	a,
565	0	3	0	565	0	2	0	a,Horn Assault\0	a,	a,1176.\0	a,none\0	a,	a,none\0	a,
565	0	4	0	565	0	3	0	a,Horn Assault\0	a,	a,1300.\0	a,none\0	a,	a,none\0	a,
567	0	1	0	0	0	-1	-1	a,Radiant Heal\0	a,Draws from the force of light to bestow the ability of recovery. Power $s1.\0	a,690.\0	a,none\0	a,	a,none\0	a,
567	0	2	0	567	0	1	0	a,Radiant Heal\0	a,	a,731.\0	a,none\0	a,	a,none\0	a,
567	0	3	0	567	0	2	0	a,Radiant Heal\0	a,	a,770.\0	a,none\0	a,	a,none\0	a,
567	0	4	0	567	0	3	0	a,Radiant Heal\0	a,	a,806.\0	a,none\0	a,	a,none\0	a,
568	0	1	0	0	0	-1	-1	a,Attack Buster\0	a,Detonates a Momentum charge to attack the enemy. Requires Level $s1 Momentum charge. Power $s2.\0	a,2;1250.\0	a,none\0	a,	a,none\0	a,
568	0	2	0	568	0	1	0	a,Attack Buster\0	a,	a,2;1406.\0	a,none\0	a,	a,none\0	a,
568	0	3	0	568	0	2	0	a,Attack Buster\0	a,	a,2;1568.\0	a,none\0	a,	a,none\0	a,
568	0	4	0	568	0	3	0	a,Attack Buster\0	a,	a,2;1733.\0	a,none\0	a,	a,none\0	a,
569	0	1	0	0	0	-1	-1	a,Attack Storm\0	a,Unleash a magical attack on distant enemies. Requires Level $s1 Momentum charge. Power $s2.\0	a,3;625.\0	a,none\0	a,	a,none\0	a,
569	0	2	0	569	0	1	0	a,Attack Storm\0	a,	a,3;703.\0	a,none\0	a,	a,none\0	a,
569	0	3	0	569	0	2	0	a,Attack Storm\0	a,	a,3;784.\0	a,none\0	a,	a,none\0	a,
569	0	4	0	569	0	3	0	a,Attack Storm\0	a,	a,3;867.\0	a,none\0	a,	a,none\0	a,
570	0	1	0	0	0	-1	-1	a,Attack Rage\0	a,Gathers force while attacking the enemy. Can be charged up to Level $s1. Critical hit is possible. Over-hit is possible.\0	a,1\0	a,none\0	a,	a,none\0	a,
570	0	2	0	570	0	1	0	a,Attack Rage\0	a,	a,2\0	a,none\0	a,	a,none\0	a,
570	0	3	0	570	0	2	0	a,Attack Rage\0	a,	a,3\0	a,none\0	a,	a,none\0	a,
570	0	4	0	570	0	3	0	a,Attack Rage\0	a,	a,4\0	a,none\0	a,	a,none\0	a,
571	0	1	0	0	0	-1	-1	a,Poison Dust\0	a,Sprays a poisonous powder all over nearby enemies. Effect $s1.\0	a,6.\0	a,none\0	a,	a,none\0	a,
571	0	2	0	571	0	1	0	a,Poison Dust\0	a,	a,6.\0	a,none\0	a,	a,none\0	a,
571	0	3	0	571	0	2	0	a,Poison Dust\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
571	0	4	0	571	0	3	0	a,Poison Dust\0	a,	a,7.\0	a,none\0	a,	a,none\0	a,
572	0	1	0	0	0	-1	-1	a,Double Slasher\0	a,Attacks a distant enemy by using Momentum. Over-hit is possible. Power $s1.\0	a,938.\0	a,none\0	a,	a,none\0	a,
572	0	2	0	572	0	1	0	a,Double Slasher\0	a,	a,1055.\0	a,none\0	a,	a,none\0	a,
572	0	3	0	572	0	2	0	a,Double Slasher\0	a,	a,1176.\0	a,none\0	a,	a,none\0	a,
572	0	4	0	572	0	3	0	a,Double Slasher\0	a,	a,1300.\0	a,none\0	a,	a,none\0	a,
573	0	1	0	0	0	-1	-1	a,Earthquake\0	a,Makes the Earth shake and stuns nearby enemies. Over-hit is possible. Power $s1.\0	a,625.\0	a,none\0	a,	a,none\0	a,
573	0	2	0	573	0	1	0	a,Earthquake\0	a,	a,703.\0	a,none\0	a,	a,none\0	a,
573	0	3	0	573	0	2	0	a,Earthquake\0	a,	a,784.\0	a,none\0	a,	a,none\0	a,
573	0	4	0	573	0	3	0	a,Earthquake\0	a,	a,867.\0	a,none\0	a,	a,none\0	a,
575	0	1	0	0	0	-1	-1	a,Steel Cutter\0	a,Attacks with a sharp steel blade. Over-hit is possible. Power $s1.\0	a,1250.\0	a,none\0	a,	a,none\0	a,
575	0	2	0	575	0	1	0	a,Steel Cutter\0	a,	a,1406.\0	a,none\0	a,	a,none\0	a,
