skill_id	skill_level	oper_type	UNK_0	mp_consume	cast_style	cast_range	UNK_1	hit_time[0]	hit_time[1]	hit_time[2]	is_magic	UNK_3[0]	UNK_3[1]	UNK_3[2]	UNK	CNT_0	ani_char[0]	ani_char[1]	desc	icon_name	icon_name2	extra_eff	is_ench	ench_skill_id	hp_consume	nonetext1	UNK_4[0]	UNK_4[1]	UNK_4[2]	UNK_4[3]	nonetext2
3024	5	5	0	1	0	600	0	0.00000000	0.00000000	12.00000000	-495	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3024	6	5	0	1	0	600	0	0.00000000	0.00000000	12.00000000	-582	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	1	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	2	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	3	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	4	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	5	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3025	6	5	0	0	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3026	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1062		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3027	7	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3028	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3029	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3030	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3031	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0198		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3032	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3033	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3034	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0410		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0410		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0016		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0016		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0016		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3035	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0016		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1241		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1241		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3036	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3037	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1241		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3038	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	1	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-239	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	2	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-243	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	3	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-248	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	4	5	0	0	12	600	0	0.00000000	0.00000000	0.00000000	-253	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	5	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-257	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	6	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-262	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3039	7	5	0	0	0	600	0	0.00000000	0.00000000	0.00000000	-266	1	0	0	0	1	f			icon.skill0000		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	1	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-121	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	2	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-203	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	3	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-285	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	4	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-418	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	5	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-495	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3040	6	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-582	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	1	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-121	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	2	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-203	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	3	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-285	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	4	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-418	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	5	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-495	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3041	6	5	0	1	0	600	0	0.00000000	0.00000000	0.00000000	-582	1	0	0	0	1	f			icon.skill1168	icon.panel_2	1	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	7	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	8	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	9	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	10	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	11	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	12	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	13	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1242		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	14	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	15	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3042	16	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3043	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill0193		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	7	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	8	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	9	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	10	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	11	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	12	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	13	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	14	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	15	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3044	16	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1077		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	1	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	2	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	3	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	4	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1241		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	5	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	6	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	7	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	8	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	9	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	10	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1241		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	11	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	12	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	13	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
3045	14	16	0	2	0	-1	0	0.00000000	0.00000000	0.00000000	0	0	0	0	0	1				icon.skill1086		0	0	0	0	a,none\0	0	-1	-1	0	a,none\0
